Date,Close
14-02-2017,133.850006
15-02-2017,133.440002
16-02-2017,133.839996
17-02-2017,133.529999
21-02-2017,133.720001
22-02-2017,136.119995
23-02-2017,135.360001
24-02-2017,135.440002
27-02-2017,136.410004
28-02-2017,135.539993
01-03-2017,137.419998
02-03-2017,136.759995
03-03-2017,137.169998
06-03-2017,137.419998
07-03-2017,137.300003
08-03-2017,137.720001
09-03-2017,138.240005
10-03-2017,138.789993
13-03-2017,139.600006
14-03-2017,139.320007
15-03-2017,139.720001
16-03-2017,139.990005
17-03-2017,139.839996
20-03-2017,139.940002
21-03-2017,138.509995
22-03-2017,139.589996
23-03-2017,139.529999
24-03-2017,140.339996
27-03-2017,140.320007
28-03-2017,141.759995
29-03-2017,142.649994
30-03-2017,142.410004
31-03-2017,142.050003
03-04-2017,142.279999
04-04-2017,141.729996
05-04-2017,141.850006
06-04-2017,141.169998
07-04-2017,140.779999
10-04-2017,141.039993
11-04-2017,139.919998
12-04-2017,139.580002
13-04-2017,139.389999
17-04-2017,141.419998
18-04-2017,140.960007
19-04-2017,142.270004
20-04-2017,143.800003
21-04-2017,143.679993
24-04-2017,145.470001
25-04-2017,146.490005
26-04-2017,146.559998
27-04-2017,147.699997
28-04-2017,150.25
01-05-2017,152.460007
02-05-2017,152.779999
03-05-2017,151.800003
04-05-2017,150.850006
05-05-2017,150.240005
08-05-2017,151.059998
09-05-2017,150.479996
10-05-2017,150.289993
11-05-2017,150.039993
12-05-2017,150.330002
15-05-2017,150.190002
16-05-2017,149.779999
17-05-2017,144.850006
18-05-2017,147.660004
19-05-2017,148.059998
22-05-2017,148.240005
23-05-2017,148.070007
24-05-2017,150.039993
25-05-2017,151.960007
26-05-2017,152.130005
30-05-2017,152.380005
31-05-2017,151.460007
01-06-2017,151.529999
02-06-2017,153.610001
05-06-2017,153.630005
06-06-2017,152.809998
07-06-2017,153.119995
08-06-2017,154.710007
09-06-2017,149.600006
12-06-2017,148.440002
13-06-2017,150.679993
14-06-2017,150.25
15-06-2017,149.800003
16-06-2017,150.639999
19-06-2017,152.869995
20-06-2017,152.25
21-06-2017,153.910004
22-06-2017,153.399994
23-06-2017,155.070007
26-06-2017,153.589996
27-06-2017,150.580002
28-06-2017,153.240005
29-06-2017,151.039993
30-06-2017,150.979996
03-07-2017,148.429993
05-07-2017,150.339996
06-07-2017,148.820007
07-07-2017,151.440002
10-07-2017,153.5
11-07-2017,155.270004
12-07-2017,158.899994
13-07-2017,159.259995
14-07-2017,159.970001
17-07-2017,159.729996
18-07-2017,162.860001
19-07-2017,164.139999
20-07-2017,164.529999
21-07-2017,164.429993
24-07-2017,166
25-07-2017,165.279999
26-07-2017,165.610001
27-07-2017,170.440002
28-07-2017,172.449997
31-07-2017,169.25
01-08-2017,169.860001
02-08-2017,169.300003
03-08-2017,168.589996
04-08-2017,169.619995
07-08-2017,171.979996
08-08-2017,171.229996
09-08-2017,171.179993
10-08-2017,167.399994
11-08-2017,168.080002
14-08-2017,170.75
15-08-2017,171
16-08-2017,170
17-08-2017,166.910004
18-08-2017,167.410004
21-08-2017,167.779999
22-08-2017,169.639999
23-08-2017,168.710007
24-08-2017,167.740005
25-08-2017,166.320007
28-08-2017,167.240005
29-08-2017,168.050003
30-08-2017,169.919998
31-08-2017,171.970001
01-09-2017,172.020004
05-09-2017,170.720001
06-09-2017,172.089996
07-09-2017,173.210007
08-09-2017,170.949997
11-09-2017,173.509995
12-09-2017,172.960007
13-09-2017,173.050003
14-09-2017,170.960007
15-09-2017,171.639999
18-09-2017,170.009995
19-09-2017,172.520004
20-09-2017,172.169998
21-09-2017,171.110001
22-09-2017,170.539993
25-09-2017,162.869995
26-09-2017,164.210007
27-09-2017,167.679993
28-09-2017,168.729996
29-09-2017,170.869995
02-10-2017,169.470001
03-10-2017,169.960007
04-10-2017,168.419998
05-10-2017,171.240005
06-10-2017,172.229996
09-10-2017,172.5
10-10-2017,171.589996
11-10-2017,172.740005
12-10-2017,172.550003
13-10-2017,173.740005
16-10-2017,174.520004
17-10-2017,176.110001
18-10-2017,176.029999
19-10-2017,174.559998
20-10-2017,174.979996
23-10-2017,171.270004
24-10-2017,171.800003
25-10-2017,170.600006
26-10-2017,170.630005
27-10-2017,177.880005
30-10-2017,179.869995
31-10-2017,180.059998
01-11-2017,182.660004
02-11-2017,178.919998
03-11-2017,178.919998
06-11-2017,180.169998
07-11-2017,180.25
08-11-2017,179.559998
09-11-2017,179.300003
10-11-2017,178.460007
13-11-2017,178.770004
14-11-2017,178.070007
15-11-2017,177.949997
16-11-2017,179.589996
17-11-2017,179
20-11-2017,178.740005
21-11-2017,181.860001
22-11-2017,180.869995
24-11-2017,182.779999
27-11-2017,183.029999
28-11-2017,182.419998
29-11-2017,175.130005
30-11-2017,177.179993
01-12-2017,175.100006
04-12-2017,171.470001
05-12-2017,172.830002
06-12-2017,176.059998
07-12-2017,180.139999
08-12-2017,179
11-12-2017,179.039993
12-12-2017,176.960007
13-12-2017,178.300003
14-12-2017,178.389999
15-12-2017,180.179993
18-12-2017,180.820007
19-12-2017,179.509995
20-12-2017,177.889999
21-12-2017,177.449997
22-12-2017,177.199997
26-12-2017,175.990005
27-12-2017,177.619995
28-12-2017,177.919998
29-12-2017,176.460007
02-01-2018,181.419998
03-01-2018,184.669998
04-01-2018,184.330002
05-01-2018,186.850006
08-01-2018,188.279999
09-01-2018,187.869995
10-01-2018,187.839996
11-01-2018,187.770004
12-01-2018,179.369995
16-01-2018,178.389999
17-01-2018,177.600006
18-01-2018,179.800003
19-01-2018,181.289993
22-01-2018,185.369995
23-01-2018,189.350006
24-01-2018,186.550003
25-01-2018,187.479996
26-01-2018,190
29-01-2018,185.979996
30-01-2018,187.119995
31-01-2018,186.889999
01-02-2018,193.089996
02-02-2018,190.279999
05-02-2018,181.259995
06-02-2018,185.309998
07-02-2018,180.179993
08-02-2018,171.580002
09-02-2018,176.110001
12-02-2018,176.410004
13-02-2018,173.149994
14-02-2018,179.520004
15-02-2018,179.960007
16-02-2018,177.360001
20-02-2018,176.009995
21-02-2018,177.910004
22-02-2018,178.990005
23-02-2018,183.289993
26-02-2018,184.929993
27-02-2018,181.460007
28-02-2018,178.320007
01-03-2018,175.940002
02-03-2018,176.619995
05-03-2018,180.399994
06-03-2018,179.779999
07-03-2018,183.710007
08-03-2018,182.339996
09-03-2018,185.229996
12-03-2018,184.759995
13-03-2018,181.880005
14-03-2018,184.190002
15-03-2018,183.860001
16-03-2018,185.089996
19-03-2018,172.559998
20-03-2018,168.149994
21-03-2018,169.389999
22-03-2018,164.889999
23-03-2018,159.389999
26-03-2018,160.059998
27-03-2018,152.220001
28-03-2018,153.029999
29-03-2018,159.789993
02-04-2018,155.389999
03-04-2018,156.110001
04-04-2018,155.100006
05-04-2018,159.339996
06-04-2018,157.199997
09-04-2018,157.929993
10-04-2018,165.039993
11-04-2018,166.320007
12-04-2018,163.869995
13-04-2018,164.520004
16-04-2018,164.830002
17-04-2018,168.660004
18-04-2018,166.360001
19-04-2018,168.100006
20-04-2018,166.279999
23-04-2018,165.839996
24-04-2018,159.690002
25-04-2018,159.690002
26-04-2018,174.160004
27-04-2018,173.589996
30-04-2018,172
01-05-2018,173.860001
02-05-2018,176.070007
03-05-2018,174.020004
04-05-2018,176.610001
07-05-2018,177.970001
08-05-2018,178.919998
09-05-2018,182.660004
10-05-2018,185.529999
11-05-2018,186.990005
14-05-2018,186.639999
15-05-2018,184.320007
16-05-2018,183.199997
17-05-2018,183.759995
18-05-2018,182.679993
21-05-2018,184.490005
22-05-2018,183.800003
23-05-2018,186.899994
24-05-2018,185.929993
25-05-2018,184.919998
29-05-2018,185.740005
30-05-2018,187.669998
31-05-2018,191.779999
01-06-2018,193.990005
04-06-2018,193.279999
05-06-2018,192.940002
06-06-2018,191.339996
07-06-2018,188.179993
08-06-2018,189.100006
11-06-2018,191.539993
12-06-2018,192.399994
13-06-2018,192.410004
14-06-2018,196.809998
15-06-2018,195.850006
18-06-2018,198.309998
19-06-2018,197.490005
20-06-2018,202
21-06-2018,201.5
22-06-2018,201.740005
25-06-2018,196.350006
26-06-2018,199
27-06-2018,195.839996
28-06-2018,196.229996
29-06-2018,194.320007
02-07-2018,197.360001
03-07-2018,192.729996
05-07-2018,198.449997
06-07-2018,203.229996
09-07-2018,204.740005
10-07-2018,203.539993
11-07-2018,202.539993
12-07-2018,206.919998
13-07-2018,207.320007
16-07-2018,207.229996
17-07-2018,209.990005
18-07-2018,209.360001
19-07-2018,208.089996
20-07-2018,209.940002
23-07-2018,210.910004
24-07-2018,214.669998
25-07-2018,217.5
26-07-2018,176.259995
27-07-2018,174.889999
30-07-2018,171.059998
31-07-2018,172.580002
01-08-2018,171.649994
02-08-2018,176.369995
03-08-2018,177.779999
06-08-2018,185.690002
07-08-2018,183.809998
08-08-2018,185.179993
09-08-2018,183.089996
10-08-2018,180.259995
13-08-2018,180.050003
14-08-2018,181.110001
15-08-2018,179.529999
16-08-2018,174.699997
17-08-2018,173.800003
20-08-2018,172.5
21-08-2018,172.619995
22-08-2018,173.639999
23-08-2018,172.899994
24-08-2018,174.649994
27-08-2018,177.460007
28-08-2018,176.259995
29-08-2018,175.899994
30-08-2018,177.639999
31-08-2018,175.729996
04-09-2018,171.160004
05-09-2018,167.179993
06-09-2018,162.529999
07-09-2018,163.039993
10-09-2018,164.179993
11-09-2018,165.940002
12-09-2018,162
13-09-2018,161.360001
14-09-2018,162.320007
17-09-2018,160.580002
18-09-2018,160.300003
19-09-2018,163.059998
20-09-2018,166.020004
21-09-2018,162.929993
24-09-2018,165.410004
25-09-2018,164.910004
26-09-2018,166.949997
27-09-2018,168.839996
28-09-2018,164.460007
01-10-2018,162.440002
02-10-2018,159.330002
03-10-2018,162.429993
04-10-2018,158.850006
05-10-2018,157.330002
08-10-2018,157.25
09-10-2018,157.899994
10-10-2018,151.380005
11-10-2018,153.350006
12-10-2018,153.740005
15-10-2018,153.520004
16-10-2018,158.779999
17-10-2018,159.419998
18-10-2018,154.919998
19-10-2018,154.050003
22-10-2018,154.779999
23-10-2018,154.389999
24-10-2018,146.039993
25-10-2018,150.949997
26-10-2018,145.369995
29-10-2018,142.089996
30-10-2018,146.220001
31-10-2018,151.789993
01-11-2018,151.75
02-11-2018,150.350006
05-11-2018,148.679993
06-11-2018,149.940002
07-11-2018,151.529999
08-11-2018,147.869995
09-11-2018,144.960007
12-11-2018,141.550003
13-11-2018,142.160004
14-11-2018,144.220001
15-11-2018,143.850006
16-11-2018,139.529999
19-11-2018,131.550003
20-11-2018,132.429993
21-11-2018,134.820007
23-11-2018,131.729996
26-11-2018,136.380005
27-11-2018,135
28-11-2018,136.759995
29-11-2018,138.679993
30-11-2018,140.610001
03-12-2018,141.089996
04-12-2018,137.929993
06-12-2018,139.630005
07-12-2018,137.419998
10-12-2018,141.850006
11-12-2018,142.080002
12-12-2018,144.5
13-12-2018,145.009995
14-12-2018,144.059998
17-12-2018,140.190002
18-12-2018,143.660004
19-12-2018,133.240005
20-12-2018,133.399994
21-12-2018,124.949997
24-12-2018,124.059998
26-12-2018,134.179993
27-12-2018,134.520004
28-12-2018,133.199997
31-12-2018,131.089996
02-01-2019,135.679993
03-01-2019,131.740005
04-01-2019,137.949997
07-01-2019,138.050003
08-01-2019,142.529999
09-01-2019,144.229996
10-01-2019,144.199997
11-01-2019,143.800003
14-01-2019,145.389999
15-01-2019,148.949997
16-01-2019,147.539993
17-01-2019,148.300003
18-01-2019,150.039993
22-01-2019,147.570007
23-01-2019,144.300003
24-01-2019,145.830002
25-01-2019,149.009995
28-01-2019,147.470001
29-01-2019,144.190002
30-01-2019,150.419998
31-01-2019,166.690002
01-02-2019,165.710007
04-02-2019,169.25
05-02-2019,171.160004
06-02-2019,170.490005
07-02-2019,166.380005
08-02-2019,167.330002
11-02-2019,165.789993
12-02-2019,165.039993
13-02-2019,164.070007
14-02-2019,163.949997
15-02-2019,162.5
19-02-2019,162.289993
20-02-2019,162.559998
21-02-2019,160.039993
22-02-2019,161.889999
25-02-2019,164.619995
26-02-2019,164.130005
27-02-2019,162.809998
28-02-2019,161.449997
01-03-2019,162.279999
04-03-2019,167.369995
05-03-2019,171.259995
06-03-2019,172.509995
07-03-2019,169.130005
08-03-2019,169.600006
11-03-2019,172.070007
12-03-2019,171.919998
13-03-2019,173.369995
14-03-2019,170.169998
15-03-2019,165.979996
18-03-2019,160.470001
19-03-2019,161.570007
20-03-2019,165.440002
21-03-2019,166.080002
22-03-2019,164.339996
25-03-2019,166.289993
26-03-2019,167.679993
27-03-2019,165.869995
28-03-2019,165.550003
29-03-2019,166.690002
01-04-2019,168.699997
02-04-2019,174.199997
03-04-2019,173.539993
04-04-2019,176.020004
05-04-2019,175.720001
08-04-2019,174.929993
09-04-2019,177.580002
10-04-2019,177.820007
11-04-2019,177.509995
12-04-2019,179.100006
15-04-2019,179.649994
16-04-2019,178.869995
17-04-2019,178.779999
18-04-2019,178.279999
22-04-2019,181.440002
23-04-2019,183.779999
24-04-2019,182.580002
25-04-2019,193.259995
26-04-2019,191.490005
29-04-2019,194.779999
30-04-2019,193.399994
01-05-2019,193.029999
02-05-2019,192.529999
03-05-2019,195.470001
06-05-2019,193.880005
07-05-2019,189.770004
08-05-2019,189.539993
09-05-2019,188.649994
10-05-2019,188.339996
13-05-2019,181.539993
14-05-2019,180.729996
15-05-2019,186.270004
16-05-2019,186.990005
17-05-2019,185.300003
20-05-2019,182.720001
21-05-2019,184.820007
22-05-2019,185.320007
23-05-2019,180.869995
24-05-2019,181.059998
28-05-2019,184.309998
29-05-2019,182.190002
30-05-2019,183.009995
31-05-2019,177.470001
03-06-2019,164.149994
04-06-2019,167.5
05-06-2019,168.169998
06-06-2019,168.330002
07-06-2019,173.350006
10-06-2019,174.820007
11-06-2019,178.100006
12-06-2019,175.039993
13-06-2019,177.470001
14-06-2019,181.330002
17-06-2019,189.009995
18-06-2019,188.470001
19-06-2019,187.479996
20-06-2019,189.529999
21-06-2019,191.139999
24-06-2019,192.600006
25-06-2019,188.839996
26-06-2019,187.660004
27-06-2019,189.5
28-06-2019,193
01-07-2019,193
02-07-2019,195
03-07-2019,197.199997
05-07-2019,196.399994
08-07-2019,195.759995
09-07-2019,199.210007
10-07-2019,202.729996
11-07-2019,201.229996
12-07-2019,204.869995
15-07-2019,203.910004
16-07-2019,203.839996
17-07-2019,201.800003
18-07-2019,200.779999
19-07-2019,198.360001
22-07-2019,202.320007
23-07-2019,202.360001
24-07-2019,204.660004
25-07-2019,200.710007
26-07-2019,199.75
29-07-2019,195.940002
30-07-2019,197.039993
31-07-2019,194.229996
01-08-2019,192.729996
02-08-2019,189.020004
05-08-2019,181.729996
06-08-2019,184.509995
07-08-2019,185.149994
08-08-2019,190.160004
09-08-2019,187.850006
12-08-2019,185.369995
13-08-2019,188.449997
14-08-2019,179.710007
15-08-2019,182.589996
16-08-2019,183.699997
19-08-2019,186.169998
20-08-2019,183.809998
21-08-2019,183.550003
22-08-2019,182.039993
23-08-2019,177.75
26-08-2019,180.360001
27-08-2019,181.300003
28-08-2019,181.759995
29-08-2019,185.570007
30-08-2019,185.669998
03-09-2019,182.389999
04-09-2019,187.139999
05-09-2019,190.899994
06-09-2019,187.490005
09-09-2019,188.759995
10-09-2019,186.169998
11-09-2019,188.490005
12-09-2019,187.470001
13-09-2019,187.190002
16-09-2019,186.220001
17-09-2019,188.080002
18-09-2019,188.139999
19-09-2019,190.139999
20-09-2019,189.929993
23-09-2019,186.820007
24-09-2019,181.279999
25-09-2019,182.800003
26-09-2019,180.110001
27-09-2019,177.100006
30-09-2019,178.080002
01-10-2019,175.809998
02-10-2019,174.600006
03-10-2019,179.380005
04-10-2019,180.449997
07-10-2019,179.679993
08-10-2019,177.75
09-10-2019,179.850006
10-10-2019,180.029999
11-10-2019,184.190002
14-10-2019,183.279999
15-10-2019,188.889999
16-10-2019,189.550003
17-10-2019,190.389999
18-10-2019,185.850006
21-10-2019,189.759995
22-10-2019,182.339996
23-10-2019,186.149994
24-10-2019,186.380005
25-10-2019,187.889999
28-10-2019,189.399994
29-10-2019,189.309998
30-10-2019,188.25
31-10-2019,191.649994
01-11-2019,193.619995
04-11-2019,194.720001
05-11-2019,194.320007
06-11-2019,191.550003
07-11-2019,190.419998
08-11-2019,190.839996
11-11-2019,189.610001
12-11-2019,194.470001
13-11-2019,193.190002
14-11-2019,193.149994
15-11-2019,195.100006
18-11-2019,197.399994
19-11-2019,199.320007
20-11-2019,197.509995
21-11-2019,197.929993
22-11-2019,198.820007
25-11-2019,199.789993
26-11-2019,198.970001
27-11-2019,202
29-11-2019,201.639999
02-12-2019,199.699997
03-12-2019,198.820007
04-12-2019,198.710007
05-12-2019,199.360001
06-12-2019,201.050003
09-12-2019,201.339996
10-12-2019,200.869995
11-12-2019,202.259995
12-12-2019,196.75
13-12-2019,194.110001
16-12-2019,197.919998
17-12-2019,198.389999
18-12-2019,202.5
19-12-2019,206.059998
20-12-2019,206.300003
23-12-2019,206.179993
24-12-2019,205.119995
26-12-2019,207.789993
27-12-2019,208.100006
30-12-2019,204.410004
31-12-2019,205.25
02-01-2020,209.779999
03-01-2020,208.669998
06-01-2020,212.600006
07-01-2020,213.059998
08-01-2020,215.220001
09-01-2020,218.300003
10-01-2020,218.059998
13-01-2020,221.910004
14-01-2020,219.059998
15-01-2020,221.149994
16-01-2020,221.770004
17-01-2020,222.139999
21-01-2020,221.440002
22-01-2020,221.320007
23-01-2020,219.759995
24-01-2020,217.940002
27-01-2020,214.869995
28-01-2020,217.789993
29-01-2020,223.229996
30-01-2020,209.529999
31-01-2020,201.910004
03-02-2020,204.190002
04-02-2020,209.830002
05-02-2020,210.110001
06-02-2020,210.850006
07-02-2020,212.330002
10-02-2020,213.059998
11-02-2020,207.190002
12-02-2020,210.759995
13-02-2020,213.139999
14-02-2020,214.179993
18-02-2020,217.800003
19-02-2020,217.490005
20-02-2020,214.580002
21-02-2020,210.179993
24-02-2020,200.720001
25-02-2020,196.770004
26-02-2020,197.199997
27-02-2020,189.75
28-02-2020,192.470001
02-03-2020,196.440002
03-03-2020,185.889999
04-03-2020,191.759995
05-03-2020,185.169998
06-03-2020,181.089996
09-03-2020,169.5
10-03-2020,178.190002
11-03-2020,170.240005
12-03-2020,154.470001
13-03-2020,170.279999
16-03-2020,146.009995
17-03-2020,149.419998
18-03-2020,146.960007
19-03-2020,153.130005
20-03-2020,149.729996
23-03-2020,148.100006
24-03-2020,160.979996
25-03-2020,156.210007
26-03-2020,163.339996
27-03-2020,156.789993
30-03-2020,165.949997
31-03-2020,166.800003
01-04-2020,159.600006
02-04-2020,158.190002
03-04-2020,154.179993
06-04-2020,165.550003
07-04-2020,168.830002
08-04-2020,174.279999
09-04-2020,175.190002
13-04-2020,174.789993
14-04-2020,178.169998
15-04-2020,176.970001
16-04-2020,176.25
17-04-2020,179.240005
20-04-2020,178.240005
21-04-2020,170.800003
22-04-2020,182.279999
23-04-2020,185.130005
24-04-2020,190.070007
27-04-2020,187.5
28-04-2020,182.910004
29-04-2020,194.190002
30-04-2020,204.710007
01-05-2020,202.270004
04-05-2020,205.259995
05-05-2020,207.070007
06-05-2020,208.470001
07-05-2020,211.259995
08-05-2020,212.350006
11-05-2020,213.179993
12-05-2020,210.100006
13-05-2020,205.100006
14-05-2020,206.809998
15-05-2020,210.880005
18-05-2020,213.190002
19-05-2020,216.880005
20-05-2020,229.970001
21-05-2020,231.389999
22-05-2020,234.910004
26-05-2020,232.199997
27-05-2020,229.139999
28-05-2020,225.460007
29-05-2020,225.089996
01-06-2020,231.910004
02-06-2020,232.720001
03-06-2020,230.160004
04-06-2020,226.289993
05-06-2020,230.770004
08-06-2020,231.399994
09-06-2020,238.669998
10-06-2020,236.729996
11-06-2020,224.429993
12-06-2020,228.580002
15-06-2020,232.5
16-06-2020,235.649994
17-06-2020,235.529999
18-06-2020,235.940002
19-06-2020,238.789993
22-06-2020,239.220001
23-06-2020,242.240005
24-06-2020,234.020004
25-06-2020,235.679993
26-06-2020,216.080002
29-06-2020,220.639999
30-06-2020,227.070007
01-07-2020,237.550003
02-07-2020,233.419998
06-07-2020,240.279999
07-07-2020,240.860001
08-07-2020,243.580002
09-07-2020,244.5
10-07-2020,245.070007
13-07-2020,239
14-07-2020,239.729996
15-07-2020,240.279999
16-07-2020,240.929993
17-07-2020,242.029999
20-07-2020,245.419998
21-07-2020,241.75
22-07-2020,239.869995
23-07-2020,232.600006
24-07-2020,230.710007
27-07-2020,233.5
28-07-2020,230.119995
29-07-2020,233.289993
30-07-2020,234.5
31-07-2020,253.669998
03-08-2020,251.960007
04-08-2020,249.830002
05-08-2020,249.119995
06-08-2020,265.279999
07-08-2020,268.440002
10-08-2020,263
11-08-2020,256.130005
12-08-2020,259.890015
13-08-2020,261.299988
14-08-2020,261.23999
17-08-2020,261.160004
18-08-2020,262.339996
19-08-2020,262.589996
20-08-2020,269.01001
21-08-2020,267.01001
24-08-2020,271.390015
25-08-2020,280.820007
26-08-2020,303.910004
27-08-2020,293.220001
28-08-2020,293.660004
31-08-2020,293.200012
01-09-2020,295.440002
02-09-2020,302.5
03-09-2020,291.119995
04-09-2020,282.730011
08-09-2020,271.160004
09-09-2020,273.720001
10-09-2020,268.089996
11-09-2020,266.609985
14-09-2020,266.149994
15-09-2020,272.420013
16-09-2020,263.519989
17-09-2020,254.820007
18-09-2020,252.529999
21-09-2020,248.149994
22-09-2020,254.75
23-09-2020,249.020004
24-09-2020,249.529999
25-09-2020,254.820007
28-09-2020,256.820007
29-09-2020,261.790009
30-09-2020,261.899994
01-10-2020,266.630005
02-10-2020,259.940002
05-10-2020,264.649994
06-10-2020,258.660004
07-10-2020,258.119995
08-10-2020,263.76001
09-10-2020,264.450012
12-10-2020,275.75
13-10-2020,276.140015
14-10-2020,271.820007
15-10-2020,266.720001
16-10-2020,265.929993
19-10-2020,261.399994
20-10-2020,267.559998
21-10-2020,278.730011
22-10-2020,278.119995
23-10-2020,284.790009
26-10-2020,277.109985
27-10-2020,283.290009
28-10-2020,267.670013
29-10-2020,280.829987
30-10-2020,263.109985
02-11-2020,261.359985
03-11-2020,265.299988
04-11-2020,287.380005
05-11-2020,294.679993
06-11-2020,293.410004
09-11-2020,278.769989
10-11-2020,272.429993
11-11-2020,276.480011
12-11-2020,275.079987
13-11-2020,276.950012
16-11-2020,278.959991
17-11-2020,275
18-11-2020,271.970001
19-11-2020,272.940002
20-11-2020,269.700012
23-11-2020,268.429993
24-11-2020,276.920013
25-11-2020,275.589996
27-11-2020,277.809998
30-11-2020,276.970001
01-12-2020,286.549988
02-12-2020,287.519989
03-12-2020,281.850006
04-12-2020,279.700012
07-12-2020,285.579987
08-12-2020,283.399994
09-12-2020,277.920013
10-12-2020,277.119995
11-12-2020,273.549988
14-12-2020,274.190002
15-12-2020,275.549988
16-12-2020,275.670013
17-12-2020,274.480011
18-12-2020,276.399994
21-12-2020,272.790009
22-12-2020,267.089996
23-12-2020,268.109985
24-12-2020,267.399994
28-12-2020,277
29-12-2020,276.779999
30-12-2020,271.869995
31-12-2020,273.160004
04-01-2021,268.940002
05-01-2021,270.970001
06-01-2021,263.309998
07-01-2021,268.73999
08-01-2021,267.570007
11-01-2021,256.839996
12-01-2021,251.089996
13-01-2021,251.639999
14-01-2021,245.639999
15-01-2021,251.360001
19-01-2021,261.100006
20-01-2021,267.480011
21-01-2021,272.869995
22-01-2021,274.5
25-01-2021,278.01001
26-01-2021,282.049988
27-01-2021,272.140015
28-01-2021,265
29-01-2021,258.329987
01-02-2021,262.01001
02-02-2021,267.079987
03-02-2021,266.649994
04-02-2021,266.48999
05-02-2021,268.100006
08-02-2021,266.579987
09-02-2021,269.450012
10-02-2021,271.869995
11-02-2021,270.390015
12-02-2021,270.5
16-02-2021,273.970001
17-02-2021,273.570007
18-02-2021,269.390015
19-02-2021,261.559998
22-02-2021,260.329987
23-02-2021,265.859985
24-02-2021,264.309998
25-02-2021,254.690002
26-02-2021,257.619995
01-03-2021,264.910004
02-03-2021,259
03-03-2021,255.410004
04-03-2021,257.640015
05-03-2021,264.279999
08-03-2021,255.309998
09-03-2021,265.73999
10-03-2021,264.899994
11-03-2021,273.880005
12-03-2021,268.399994
15-03-2021,273.75
16-03-2021,279.279999
17-03-2021,284.01001
18-03-2021,278.619995
19-03-2021,290.109985
22-03-2021,293.540009
23-03-2021,290.630005
24-03-2021,282.140015
25-03-2021,278.73999
26-03-2021,283.019989
29-03-2021,290.820007
30-03-2021,288
31-03-2021,294.529999
01-04-2021,298.660004
05-04-2021,308.910004
06-04-2021,306.26001
07-04-2021,313.089996
08-04-2021,313.019989
09-04-2021,312.459991
12-04-2021,311.540009
13-04-2021,309.76001
14-04-2021,302.820007
15-04-2021,307.820007
16-04-2021,306.179993
19-04-2021,302.23999
20-04-2021,302.649994
21-04-2021,301.470001
22-04-2021,296.519989
23-04-2021,301.130005
26-04-2021,303.040009
27-04-2021,303.570007
28-04-2021,307.100006
29-04-2021,329.51001
30-04-2021,325.079987
03-05-2021,322.579987
04-05-2021,318.359985
05-05-2021,315.019989
06-05-2021,320.019989
07-05-2021,319.079987
10-05-2021,305.970001
11-05-2021,306.529999
12-05-2021,302.549988
13-05-2021,305.26001
14-05-2021,315.940002
17-05-2021,315.459991
18-05-2021,309.959991
19-05-2021,313.589996
20-05-2021,318.609985
21-05-2021,316.230011
24-05-2021,324.630005
25-05-2021,327.790009
26-05-2021,327.660004
27-05-2021,332.75
28-05-2021,328.730011
01-06-2021,329.130005
02-06-2021,329.149994
03-06-2021,326.040009
04-06-2021,330.350006
07-06-2021,336.579987
08-06-2021,333.679993
09-06-2021,330.25
10-06-2021,332.459991
11-06-2021,331.26001
14-06-2021,336.769989
15-06-2021,336.75
16-06-2021,331.079987
